# XDI/1.0 Athena/0.9.24
# Element.edge:                  L3
# Element.symbol:                Sc
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     399.5223
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              5574.9032891
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -6.740 -1.366
# Athena.pre_edge_line:          33532.347766 - 63.2795 * E
# Athena.normalization_range:    21.585 36.452
# Athena.post_edge_polynomial:   65362.721589 - 128.997 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 36.520
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 3.096
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                1.096 3.000
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        flat        fbkg        nder        nsec
  428.28010       0.63207044       0.97106842      -0.81449553       0.20672857       0.86818346
  428.39250       0.65854563       0.99886858      -0.81189473       0.52178417E-01  -0.74361300
  428.50480       0.64379493       0.98544168      -0.80929624       0.39638726E-01   0.16228775E-01
  428.61710       0.66744849        1.0104190      -0.80669775       0.55823400E-01  -0.51121613
  428.72950       0.65633845        1.0006340      -0.80409695      -0.75231537E-01   -1.0498703
  428.84180       0.65054396       0.99616328      -0.80149846      -0.18008245       0.33666001
  428.95410       0.61589193       0.96283504      -0.79889997       0.38230000E-03    1.6407455
  429.06650       0.65062987       0.99889795      -0.79629917       0.18859306       0.42250932
  429.17880       0.65826879        1.0078607      -0.79370068       0.95320145E-01   -1.4030284
  429.29110       0.67203877        1.0229544      -0.79110219      -0.12652713       -1.6217354
  429.40350       0.62983815       0.98207880      -0.78850139      -0.26908380        1.0360262
  429.51580       0.61157564       0.96514009      -0.78590290       0.10626795        1.5848113
  429.62810       0.65370593        1.0085942      -0.78330441       0.86864828E-01   -1.1852815
  429.74050       0.63109417       0.98730739      -0.78070361      -0.16006480      -0.84574773
  429.85280       0.61773937       0.97527639      -0.77810512      -0.10317469       0.88822866
  429.96510       0.60792113       0.96678195      -0.77550663       0.39431355E-01    1.0398770
  430.07750       0.62659959       0.98678538      -0.77290583       0.13048568      -0.14747544
  430.18980       0.63724126       0.99875085      -0.77030734       0.62936225E-02  -0.98687863
  430.30220       0.62801377       0.99084833      -0.76770654      -0.91265950E-01   0.27360798
  430.41450       0.61673381       0.98089216      -0.76510805       0.67773336E-01    1.5052100
  430.52680       0.64323566        1.0087178      -0.76250956       0.24680422      -0.56247668
  430.63920       0.67219071        1.0389978      -0.75990876      -0.58615173E-01   -2.4207238
  430.75150       0.63006483       0.99819576      -0.75731027      -0.29713243       0.67431165
  430.86380       0.60545477       0.97490949      -0.75471178       0.92835224E-01    1.9780843
  430.97620       0.65092491        1.0217046      -0.75211098       0.14734313      -0.99506480
  431.08850       0.63856277        1.0106663      -0.74951249      -0.13075584       -1.1283513
  431.20080       0.62155715       0.99498444      -0.74691400      -0.10608457       0.37370046
  431.31320       0.61472557       0.98947783      -0.74431320      -0.46785344E-01   0.32582849
  431.42550       0.61104448       0.98712054      -0.74171471      -0.32870907E-01   0.24783892E-01
  431.53780       0.60734276       0.98474262      -0.73911622      -0.41218881E-01   0.23506918
  431.65020       0.60178260       0.98050743      -0.73651542       0.19949137E-01   0.73367390
  431.76250       0.61182533       0.99187396      -0.73391693       0.12363764      -0.35213172
  431.87480       0.62955161        1.0109240      -0.73131844      -0.59139648E-01  -0.85703728
  431.98720       0.59853665       0.98123406      -0.72871764      -0.68938633E-01   0.65035779
  432.09950       0.61406110       0.99808230      -0.72611915       0.86995747E-01   0.29896897
  432.21190       0.61808460        1.0034308      -0.72351835      -0.17603049E-02  -0.89007272
  432.32420       0.61366556        1.0003355      -0.72091986      -0.11300359      -0.11462150
  432.43650       0.59270399       0.98069776      -0.71832137      -0.27504294E-01    1.0140045
  432.54890       0.60748535       0.99680409      -0.71572057       0.11484323       0.10118047
  432.66120       0.61850927        1.0091518      -0.71312208      -0.47690417E-02   -1.0245276
  432.77350       0.60641422       0.99838055      -0.71052359      -0.11526568       0.63948255E-01
  432.88590       0.59260907       0.98590038      -0.70792279       0.96001313E-02    1.2873315
  432.99820       0.60857137        1.0031865      -0.70532430       0.17399770       0.15467807
  433.11050       0.63168895        1.0276279      -0.70272581       0.44340826E-01   -1.2296394
  433.22290       0.61853475        1.0157986      -0.70012501      -0.10230228      -0.39768179
  433.33520       0.60870163        1.0072893      -0.69752652      -0.45018273E-01   0.63962913
  433.44750       0.60842365        1.0083351      -0.69492803       0.41358422E-01   0.28914731
  433.55990       0.61799487        1.0192313      -0.69232723       0.19953128E-01   -1.1335557
  433.67220       0.61290712        1.0154674      -0.68972874      -0.21335154      -0.25478040
  433.78450       0.57007611       0.97396015      -0.68713025      -0.37270549E-01    1.4871898
  433.89690       0.60453242        1.0097414      -0.68452945       0.12082001       0.29559748
  434.00920       0.59722437        1.0037572      -0.68193096       0.29150204E-01  -0.66236586
  434.12160       0.61108247        1.0189403      -0.67933016      -0.28013602E-01   0.10561827
  434.23390       0.59092971        1.0001113      -0.67673167       0.52882630E-01   0.81225269
  434.34620       0.62295991        1.0334653      -0.67413318       0.15441835      -0.34285937
  434.45860       0.62562751        1.0374579      -0.67153238      -0.24157871E-01   -1.9763856
  434.57090       0.61753164        1.0306858      -0.66893389      -0.28967549      -0.41901589
  434.68320       0.56056640       0.97504434      -0.66633540      -0.11826884        2.1197684
  434.79560       0.59095663        1.0067596      -0.66373460       0.18663646       0.34665367
  434.90790       0.60250361        1.0196303      -0.66113611      -0.40375759E-01   -1.3035410
  435.02020       0.58188824        1.0003387      -0.65853762      -0.10613885       0.26099376
  435.13260       0.57865421       0.99842970      -0.65593682       0.18269539E-01   0.93898180
  435.24490       0.58599340        1.0070927      -0.65333833       0.10485036      -0.20363452
  435.35720       0.60220360        1.0246267      -0.65073984      -0.27466774E-01  -0.49836023
  435.46960       0.57982162        1.0035697      -0.64813904      -0.71311865E-02   0.36692585
  435.58190       0.60060122        1.0256731      -0.64554055       0.54981465E-01  -0.41553626
  435.69420       0.59217045        1.0185661      -0.64294206      -0.10046063       0.16437117E-01
  435.80660       0.57802772        1.0057483      -0.64034126       0.58674885E-01   0.58235943
  435.91890       0.60535470        1.0343991      -0.63774277       0.30395533E-01   -1.0726902
  436.03130       0.58485759        1.0152270      -0.63514197      -0.18235860       -1.8928304
