# XDI/1.0 Athena/0.9.24
# Element.edge:                  K
# Element.symbol:                C
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     286.043
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              0.0027145
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -10.582 -1.745
# Athena.pre_edge_line:          0.007106 - 1.95224e-005 * E
# Athena.normalization_range:    20.222 34.171
# Athena.post_edge_polynomial:   0.017584 - 4.66668e-005 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 183.397
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 6.938
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                3.000 4.938
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        nbkg        flat        fbkg        nder        nsec
  302.48877       0.97543873       0.89286642        1.1398931        1.0573296       0.14605863E-01   -1.0338559
  302.58936       0.97380367       0.89076207        1.1392639        1.0562311      -0.19951586E-01  -0.65871870
  302.67822       0.97165884       0.88890979        1.1380078        1.0552675      -0.11019050       0.45239483
  302.78906       0.95179786       0.88660864        1.1192553        1.0540747       0.70394829E-01  -0.16566595E-01
  302.88916       0.98650775       0.88453921        1.1549659        1.0530062      -0.11368502      -0.36468253E-02
  302.96729       0.93153661       0.88292981        1.1007765        1.0521781       0.69744882E-01   0.76543563
  303.06689       0.99890381       0.88088517        1.1691391        1.0511295       0.22359147E-01   -1.5340761
  303.16162       0.93588179       0.87894840        1.1070649        1.0501400      -0.22838117      -0.11158133
  303.23926       0.95953928       0.87736663        1.1314985        1.0493346       0.31266213E-02   0.45130877
  303.34521       0.93645582       0.87521600        1.1094748        1.0482435      -0.14552372      -0.25235129
  303.43408       0.93118773       0.87341950        1.1050955        1.0473356      -0.46037516E-01    1.4243249
  303.53369       0.92777883       0.87141373        1.1026827        1.0463259       0.12292820       0.84139186
  303.63428       0.95579738       0.86939678        1.1317068        1.0453148       0.12240518       -1.6818902
  303.72852       0.95162632       0.86751487        1.1284781        1.0443753      -0.20474471       -1.8663042
  303.82275       0.91720779       0.86564049        1.0950023        1.0434432      -0.22934949        1.3865890
  303.91211       0.90951917       0.86387020        1.0882073        1.0425665       0.49824438E-01    1.6799575
  304.01758       0.92691480       0.86178943        1.1066574        1.0415404       0.97946890E-01  -0.53621250
  304.11816       0.92970159       0.85981384        1.1104500        1.0405706      -0.60664669E-01   -1.6150910
  304.21777       0.91477002       0.85786598        1.0965146        1.0396188      -0.22538675       0.15047417
  304.32910       0.88215907       0.85569904        1.0650172        1.0385652      -0.28924025E-01    1.0831208
  304.45654       0.90786384       0.85323159        1.0919962        1.0373721       0.33229572E-01  -0.30136323
  304.57373       0.89028799       0.85097506        1.0755923        1.0362874      -0.10264618      -0.28225548
  304.69629       0.88325482       0.84862785        1.0697848        1.0351658      -0.34440079E-01    1.5537594
  304.79590       0.88263651       0.84672980        1.0701625        1.0342638       0.24254928      -0.49784306
  304.90723       0.93441756       0.84461869        1.1230564        1.0332659      -0.13945385       -2.6922152
  305.01855       0.85158623       0.84251843        1.0413391        1.0322789      -0.35688941       0.39578577
  305.10742       0.86296998       0.84084973        1.0536114        1.0314989      -0.60219400E-01    1.7404615
  305.20752       0.84020688       0.83897847        1.0318494        1.0306286      -0.28003453E-01   0.48478159
  305.31885       0.85704932       0.83690765        1.0498050        1.0296710       0.42275935E-01  -0.42556317
  305.39648       0.84819555       0.83547002        1.0417276        1.0290097      -0.10841996       0.10553793E-01
  305.49121       0.83836171       0.83372318        1.0328411        1.0282101       0.44095021E-01    1.4836894
  305.57471       0.85605428       0.83219005        1.0513685        1.0275120       0.15600703      -0.87623813
  305.66357       0.86525160       0.83056513        1.0614544        1.0267757      -0.10693627       -1.6948469
  305.76367       0.83584708       0.82874332        1.0330511        1.0259548      -0.16425954       0.88621291
  305.84180       0.83597682       0.82732766        1.0339620        1.0253204       0.51006982E-01   0.53653519E-01
  305.93604       0.84463881       0.82562730        1.0435663        1.0245624      -0.15501164       -1.2972121
  306.01953       0.80842594       0.82412746        1.0081887        1.0238975      -0.17955210        1.0502422
  306.10840       0.81369064       0.82253803        1.0143420        1.0231967       0.26011457E-01    1.4879743
  306.21973       0.81363331       0.82055697        1.0153979        1.0223289       0.11833351      -0.49889187
  306.32568       0.83940276       0.81868192        1.0422267        1.0215134      -0.82390363E-01   -1.2127743
  306.43701       0.79573111       0.81672283       0.99966871        1.0206676      -0.14518427       0.59897308
  306.55371       0.80629678       0.81468135        1.0114013        1.0197931       0.54191852E-01   0.74220020
  306.67041       0.80837941       0.81265234        1.0146508        1.0189310       0.28044142E-01   0.46090427
  306.78711       0.81284224       0.81063582        1.0202806        1.0180815       0.16176622      -0.20994790
  306.89258       0.84431867       0.80882415        1.0528114        1.0173245      -0.18599543E-01   -2.0908557
  306.99854       0.80890982       0.80701442        1.0184624        1.0165743      -0.28029463      -0.39832482E-01
  307.10986       0.78341479       0.80512416       0.99408088        1.0157973      -0.27254551E-01   0.15803943
  307.18750       0.80375967       0.80381275        1.0152019        1.0152623      -0.25043074      -0.34605298
  307.29346       0.73743729       0.80203203       0.94993969        1.0145411      -0.90787698E-01    2.8178420
  307.39355       0.78505243       0.80035939       0.99855536        1.0138694       0.33019885      -0.86439387
  307.47705       0.79805975       0.79897133        1.0123975        1.0133163      -0.24948505       -2.8517971
  307.56592       0.74205037       0.79750115       0.95727727        1.0127348      -0.16134631        2.9418634
  307.64941       0.77024957       0.79612660       0.98631116        1.0121951       0.25758423        2.0164186
  307.74414       0.78795770       0.79457510        1.0049664        1.0115909       0.19802507       -1.9392646
  307.83838       0.80766933       0.79304000        1.0256202        1.0109981      -0.10886852       -1.2688308
  307.92773       0.76797011       0.79159220       0.98681487        1.0104439      -0.34924402E-01    1.4558355
  308.02783       0.80105280       0.78997933        1.0208982        1.0098320       0.16694402       -1.2836002
  308.10596       0.79772331       0.78872712        1.0183500        1.0093610      -0.26369096       -1.6989606
  308.20557       0.75418584       0.78713897       0.97580899        1.0087689      -0.13501971        1.9047421
  308.30078       0.77141820       0.78562975       0.99399332        1.0082118       0.10739889      -0.95102269E-01
  308.39502       0.77453290       0.78414455       0.99805035        1.0076690      -0.15303713      -0.91981394
  308.48975       0.74249956       0.78266023       0.96696454        1.0071319      -0.66413664E-01    1.1781309
  308.58984       0.76159391       0.78110112       0.98705968        1.0065738       0.76491271E-01  -0.27073053
  308.68994       0.75781275       0.77955167       0.98427951        1.0060253      -0.12061264      -0.47051112
  308.79590       0.73674110       0.77792206       0.96426760        1.0054552      -0.20459756E-01   0.76488779E-01
  310.30420       0.72478543       0.75591719       0.96739472       0.99853301       0.28599651E-02   0.45405330E-02
  311.98535       0.74586283       0.73408731        1.0052831       0.99351430      -0.59779388E-02  -0.58233389E-02
  313.74023       0.70424502       0.71445136       0.98121411       0.99142680      -0.17149232E-01   0.69905700E-03
  315.40088       0.68728916       0.69894921       0.98086449       0.99253074      -0.35902906E-02   0.63586205E-02
  317.13379       0.69206117       0.68608562        1.0029652       0.99699588       0.44290941E-02  -0.98802037E-03
  319.00195       0.70323865       0.67614907        1.0328238        1.0057406      -0.71482252E-02  -0.64905706E-02
  320.90430       0.66510873       0.67037915        1.0137173        1.0189937      -0.20043653E-01  -0.67787052E-02
